Key,ChineseContent,Category
Achievement_Endowmment_Porter_Desc,解锁搬运者天赋。,Default
Achievement_Endowmment_Surviver,生存者,Default
Achievement_Endowmment_Surviver_Desc,解锁生存者天赋。,Default
Achievement_Escape_From_Duckov,逃离鸭科夫,Default
Achievement_Escape_From_Duckov_Desc,抵达游戏的终点。,Default
Achievement_Evacuate_Level_GroundZero_Main,初来乍到,Default
Achievement_Evacuate_Level_GroundZero_Main_Desc,从零号区撤离。,Default
Achievement_Kill_Cname_Boss_Arcade_1,和平星（假的）,Default
Achievement_Kill_Cname_Boss_Arcade_1_Desc,击败了暴走街机。,Default
Achievement_Perk_Damage_2,模块化,Default
Achievement_Perk_Damage_2_Desc,解锁伤害模块二型。,Default
Achievement_Perk_Main_49,枪械宗师,Default
Achievement_Perk_Main_49_Desc,解锁枪械宗师技能。,Default
Achievement_Perk_Physical_33,综合有氧,Default
Achievement_Perk_Physical_33_Desc,进行综合有氧锻炼。,Default
Achievement_Perk_RefreshChance_4,八方来财,Default
Achievement_Perk_RefreshChance_4_Desc,将黑市升级到最高。,Default
Achievement_Perk_Storage_t_VIP,大仓库,Default
Achievement_Perk_Storage_t_VIP_Desc,解锁仓库的VIP扩容。,Default
Achievement_Quest_999,游戏高手,Default
Cname_Boss_Red,\?\?\?,Characters
Item_BP_AR_MF_Poison,蓝图：MF-毒液,Items
Item_BP_AR_MF_Poison_Desc,用于在工作台研发武器：MF-毒液。,Items
Item_AR_MF_Poison,MF-毒液,Items
Item_AR_MF_Poison_Desc,让射出的子弹裹上浓缩浆质，会让命中的目标中毒。,Items
Item_EGun_Magic_Red_Desc,\?\?\?,Items
Item_EGun_Magic_Red,\?\?\?,Items
Item_CarBattery,汽车电池,Items
Item_CarBattery_Desc,汽车用的高容量电池。,Items
Buff_Buff_RedEye,\?\?\?,Buffs
Buff_Buff_RedEye_Desc,\?\?\?,Buffs
Item_RedEye,\?\?\?,Items
Item_RedEye_Desc,看起来不太稳定，不知道吃下去会怎么样？,Items
Note_Farm_Red_Title,\?\?\?研究\?\?的\?,Default
Note_Farm_Red_Content,\?\?\?\?红色\?\?\?\?\?\?\?\?\?\?\?\?\?\?\?\?毒\?\?\?\?,Default
Buff_BoneCrack,骨折,Buffs
Buff_Wound,创伤,Buffs
Buff_Wound_Desc,减少生命上限,Buffs
Buff_BoneCrack_Desc,持续疼痛，奔跑会受伤，降低生命上限,Buffs
Item_SurgicalKit,手术包,Items
Item_SurgicalKit_Desc,用于治疗创伤。,Items
Item_SurgicalKitL,增强手术包,Items
Item_SurgicalKitL_Desc,用于治疗创伤。,Items
Item_Splint,骨夹板,Items
Item_Splint_Desc,用于快速治疗骨折。,Items
Item_SplintAdv,高级骨夹板,Items
Item_SplintAdv_Desc,用于快速治疗骨折，可用多次。,Items
Task_Beacon_Level_StormZone_Main,解锁风暴区信标,Default
Options_advancedDebuffMode,高级负面效果,Options
Rule_Info_CantSwitch,选定此难度后，无法切换为其他难度,UIText
Item_Injection_BleedResist,止血针,Items
Item_Injection_BleedResist_Desc,移除流血状态，且一段时间内免疫流血。,Items
Item_SmallAxe,斧子,Items
Item_SmallAxe_Desc,平平无奇的斧子。,Items
Item_FackMask_Football_Glass_Desc,没有镜片。,Items
Item_FackMask_Football_Glass,金丝眼镜,Items
Item_Armor_Football_1,休闲套装,Items
Item_Armor_Football_1_Desc,条纹Polo衫配红短裤。,Items
Item_Armor_Football_2,运动背心,Items
Item_Armor_Football_2_Desc,破了几个洞。,Items
Cname_Football_1,足球队长,Characters
Cname_Football_2,足球队员,Characters
Stat_SoundVisable,听声辨位,Properties
Item_HeadsetLV2,橘子耳机,Items
Item_HeadsetLV2_Desc,能够大幅提高听觉灵敏度，可以听到声音来自于哪个方向。,Items
Item_GoldBadge,纯金徽章,Items
Item_GoldBadge_Desc,纯金打造。,Items
MainMenu_Credits,制作人员,UIText
Item_Crown,皇冠,Items
Item_Crown_Desc,欲戴王冠，必承其重。,Items
Item_ToteBag,手提袋,Items
Item_ToteBag_Desc,顶级奢侈品牌推出的手提袋。,Items
Item_MoonShine,灵魂私酒,Items
Item_MoonShine_Desc,使用秘密配方酿造的私酒，传闻加入了可乐。,Items
Cname_Prison_Boss,典狱长,Characters
TheEnd,终,Default
Guide_WrongWay,你走错了！赶紧回头！,Dialogues
Stat_VisableDistanceFactor,被发现距离系数,Default
Input_UI_Item_Use,使用物品,UIText
Cname_StormBoss1_Child,噗咙,Characters
CutSceneIntro_0,很久以前，一颗遥远的行星,UIText
CutSceneIntro_1,行星濒临崩溃,UIText
CutSceneIntro_2,你未能加入逃离的队伍,UIText
CutSceneIntro_3,你要生存下去，然后,UIText
CutSceneIntro_4,现在,UIText
Item_EGun_StormBoss_5_Space,\?\?\?,Items
Options_DisableCameraOffset,晕动症友好模式,Options
Buff_Totem_Describe_hurt,图腾诅咒,Buffs
Buff_Totem_Describe_hurt_Desc,持续流失生命值,Buffs
Input_Trigger,开火,UIText
Input_ADS,瞄准,UIText
Item_ShitBall,粪球,Items
Item_ShitBall_Desc,可以扔出去。,Items
Item_EGun_AR_Storm_Virus,\?\?\?,Items
Options_HurtVisualSettings,受伤提示,Options
Item_Kazoo,卡祖笛,Items
Item_Kazoo_Desc,老吴的音乐梦想！,Items
Item_Grenade_SpaceBoss,\?\?\?,Items
Input_Quack,嘎嘎叫！,UIText
Stat_ElementFactor_Ghost,灵承伤倍率,Default
Sorting_Default,默认顺序,UIText
Sorting_ByID,按ID,UIText
Sorting_ByNPC,按角色,UIText
Sorting_ByLocation,按地点,UIText
Cname_Ghost,幽灵,Characters
Item_SHT_Candy_Ghost,糖果枪,Items
Item_SHT_Candy_Ghost_Desc,不给糖就捣蛋！,Items
Item_Helmat_PumpkinLight,南瓜灯,Items
Item_Helmat_PumpkinLight_Desc,光有些暗淡。,Items
Item_Bullet_Candy_Ghost,糖豆子弹,Items
Item_Bullet_Candy_Ghost_Desc,打在身上也不怎么疼。,Items
Item_PsychicSubstance,灵能物质,Items
Var_Element_Ghost,灵能伤害倍率,Properties
Item_SHT_TOZ106_Ghost,灵能枪,Items
Item_SHT_TOZ106_Ghost_Desc,用神秘的方法向TOZ106中注入了灵能，好像对灵体能造成很高的伤害。,Items
Item_ToyBell,玩具铃铛,Items
Item_ToyBell_Desc,摇响之后好像会吸引来奇怪的东西，听说是从一个蓝皮人那进的货。不知道他那儿还有没有什么别的怪东西。,Items
Item_BP_SHT_Candy_Ghost,蓝图：糖果枪,Items
Item_BP_SHT_Candy_Ghost_Desc,用于在工作台研发武器：糖果枪。,Items
Item_BP_Bullet_Candy_Ghost,蓝图：糖豆子弹,Items
Item_BP_Bullet_Candy_Ghost_Desc,用于制造糖豆子弹的蓝图。,Items
Item_BP_SHT_TOZ106_Ghost,蓝图：灵能枪,Items
Item_BP_SHT_TOZ106_Ghost_Desc,用于在工作台研发武器：灵能枪。,Items
Item_GhostBat,灵能棍,Items
Item_GhostBat_Desc,可以造成灵能伤害的武器，可能是因为使用者的某些执念才形成了这样的外形。,Items
Quest_330,广告宣传,Quests
Quest_330_Desc,万圣节马上要到了，我需要做一些商品宣传。能帮我去售货机那里买个玩具铃铛，然后把它送到疗养院楼房门口吗？有个奇怪的蓝皮人说我们可以靠这个大赚一笔，我总觉得他隐瞒了什么，但只要能赚钱我都无所谓。总之等你回来我就把铃铛的钱给你。,Quests
Quest_331,奇怪疗养院,Quests
Quest_331_Desc,昨天晚上我去夜钓，路过农场镇疗养院，看到了一些诡异的亮光，还伴随着铃铛的声音，不过我急着去钓鱼，就没在意。现在想起来有点后怕，你能不能晚上带着手电去那边看看，估计12点左右。我怕以后不能去那边钓鱼了。,Quests
Quest_332,相机拍到了什么？,Quests
Quest_332_Desc,昨天我在农场镇市政厅那拍照，天色黑下来之后，摄像机里突然出现了肉眼看不到的东西，我靠太吓人了，我立刻就跑了。但是我摄像机落在那了，你能帮我拿回来吗，就在雕塑附近。,Quests
UI_LootBox_Camera,照相机,Interact
Quest_333,未知来电,Quests
Quest_333_Desc,昨天半夜我接到了两个奇怪的电话，对方什么都没说。我定位了一下来电的位置，是农场镇两个神秘房子旁的电话亭。你去检查一下这两个电话亭吧。,Quests
Quest_404,灭鬼敢死队,Quests
Quest_404_Desc,疗养院真的有幽灵？这可是研发新武器的好机会，你去搞定几只幽灵，然后带点样本回来！,Quests
Item_Backpack_Pumpkin_Jack,杰克背包,Items
Item_Backpack_Pumpkin_Jack_Desc,图案跟南瓜灯上的一模一样。,Items
Item_BP_Helmat_PumpkinLight,蓝图：南瓜灯,Items
Item_BP_Helmat_PumpkinLight_Desc,用于在工作台制作南瓜灯的蓝图。,Items
Item_BP_Backpack_Pumpkin_Jack,蓝图：杰克背包,Items
Item_BP_Backpack_Pumpkin_Jack_Desc,用于在工作台制作杰克背包的蓝图。,Items
Item_Quest_Camera_Jeff,杰夫的照相机,Items
Item_Quest_Camera_Jeff_Desc,上面有些磨损的痕迹，好像是摔到地上导致的。,Items
Item_PsychicSubstance_Desc,蕴含特殊的能量。,Items
Item_CoinBlade,铜钱剑,Items
Item_CoinBlade_Desc,用铜钱制成的长剑，一直有关于它可以降妖除魔的传说。,Items
Item_BP_CoinBlade,蓝图：铜钱剑,Items
Item_BP_CoinBlade_Desc,用于制造铜钱剑的蓝图。,Items
Num_0,0,Interact
Num_1,1,Interact
Num_2,2,Interact
Num_3,3,Interact
Num_4,4,Interact
Num_5,5,Interact
Num_6,6,Interact
Num_7,7,Interact
Num_8,8,Interact
Num_9,9,Interact
Num_Delete,删除,Interact
Num_Confirm,确认,Interact
Quest_330_Task_1,将玩具铃铛放到指定地点,Quests
Quest_331_Task_1,在午夜12点，带着手电观察指定地点,Quests
Quest_332_Task_1,取回杰夫的照相机,Quests
Item_Helmat_WitchHat,巫师帽,Items
Item_Helmat_WitchHat_Desc,一只鸭子，竟能看见我？,Items
Passworld_WrongTime,时候未到。,Default
Passworld_WrongNumber,什么都没有发生。,Default
Passworld_Right,嘿嘿嘿\.\.\.,Default
Buff_Ghost,害怕,Buffs
Buff_Ghost_Desc,受到持续伤害且枪械和近战伤害降低,Buffs
Quest_334,灭鬼敢死队,Quests
Quest_334_Desc,疗养院真的有幽灵？这可是研发新武器的好机会，你去搞定几只幽灵，然后带点样本回来！,Quests
Candy,Candy,Properties
Item_Armor_WitchCloth,巫师服,Items
Item_Armor_WitchCloth_Desc,你在迷惘吧？有路可行之人才会迷路。,Items
Item_Wand,烧火棍,Items
Buff_Burnbig,燃烧,Buffs
Item_Wand_Desc,颜色很黑，末端镶嵌了一颗血红的石头。,Items
Location_GroundZero_MudHome,健身狂人的家,Default
Buff_GhostResist_Desc,不会陷入害怕状态,Buffs
Buff_GhostResist,免疫害怕,Buffs
Pop_GroundZero_Bug1,\.\.\.,Dialogues
Item_Totem_GhostResist,护身符,Items
Item_Totem_GhostResist_Desc,免疫害怕并略微降低受到的灵属性伤害。,Items
Item_GiantSwordFish,大剑鱼,Items
Item_GiantSwordFish_Desc,鱼鳍相当锋利。,Items
Item_DarkCarrot,黑萝卜,Items
Item_DarkCarrot_Desc,正如你所见~,Items
Buff_DarkCarrot,1000%,Buffs
Buff_DarkCarrot_Desc,感知\+1000%，视野距离-1000%，陷入眩晕，持续7秒。,Buffs
Item_Formula_DarkCarrot,配方：黑萝卜,Items
Item_Formula_DarkCarrot_Desc,在工作台制作黑萝卜的配方。,Items
Item_MoYuToy,阿鸭,Items
Item_MoYuToy_Desc,除了上班，对啥都感兴趣。,Items
Ground,地面,Default
From_QuestReward,任务奖励,Default
Quest,任务,Default
Fishing,钓鱼,Default
Unknown,未知,Default
Var_ItemFromInfo,来源,Default
Tag_Collection,收藏品,Tags
Level_Zombie,区域Z,Default
Level_Zombie_Desc,\.\.\.,Default
Warning_ModsChanged,检测到与上次游戏不同的MOD配置。请确保\ MOD\ 正确安装后再继续。强烈建议备份存档文件。,UIText
UI_Mods_NeedsReboot,部分修改可能需要重启游戏才能生效。部分已关闭的模组可能会继续生效，直到游戏完全关闭。,UIText
Item_Helmat_Cone,雪糕筒,Items
Item_Helmat_Cone_Desc,平时都被放在地上，但戴在头上也相当合适。,Items
Level_StormPast,裂谷,Default
Level_StormPast_Desc,新能源开发区,Default
UI_BuffView,效果,UIText
Item_ARR_CrossBow_Normal,十字弩,Items
Weather_Snow,雪天,Default
Stat_ElementFactor_Ice,冰承伤倍率,Properties
Buff_Freeze,冰冻,Buffs
Buff_Freeze_Desc,移动速度与体力恢复速度降低,Buffs
Buff_Frozen,冻结,Buffs
Buff_Frozen_Desc,无法移动，体力也无法恢复,Buffs
Item_Special_Energy_CubeGun_1,方块枪智能模组,Items
Stat_TraceAbility,子弹追踪,Properties
Stat_GunShootSpeedMultiplier,枪械射速倍率,Default
Item_Special_Energy_CubeGun_1_Desc,装上之后可以赋予射出的子弹智慧，让它自动追踪目标。,Items
Item_Special_AR_AUG_1,StG\ 77半自动模组,Items
Item_Special_AR_AUG_1_Desc,将StG\ 77改装为半自动三连发的模组，伤害，射程与爆头伤害均有小幅提升。,Items
Item_Special_BR_M14_1,M14全自动模组,Items
Item_Special_BR_M14_1_Desc,将M14改装为全自动的模组，弹容量与瞄准精度也得到小幅提升，但伤害也有所下降。,Items
Item_Special_BR_SKS_1,SKS-45精确模组,Items
Item_Special_BR_SKS_1_Desc,改进SKS-45精确射击能力的模组，大幅提升爆头伤害以及射程，并使子弹可以穿透一个敌人。,Items
Item_Special_PST_Glick_1,格力克三连发模组,Items
Item_Special_PST_Glick_1_Desc,将格洛克改装为三连发模式的配件，虽然伤害略有下降，但其他各项性能都得到一定的提升。,Items
Item_Special_SMG_ArcadeGun_1,玩具枪伤害模组,Items
Item_Special_SMG_ArcadeGun_1_Desc,装上后能大幅提升玩具枪伤害与射速，同时换弹速度也有所提高。,Items
Item_Special_SMG_PP19Bizon_1,Bizon-2霰弹化模组,Items
Item_Special_SMG_PP19Bizon_1_Desc,装上之后Bizon-2就会变成霰弹枪，一发子弹当成5发用，非常神奇。,Items
Item_Special_SNP_Mosin_1,Mosin-Nagant两脚架模组,Items
Item_Special_SNP_Mosin_1_Desc,可以装在Mosin-Nagant上的两脚架，可以大幅提高精确射击的性能，但瞄准时无法移动。,Items
Tag_Acc_ArcadeGun,玩具枪专用,Tags
Tag_Acc_Aug,StG\ 77专用,Tags
Tag_Acc_CubeGun,能量枪专用,Tags
Tag_Acc_Glick,格力克专用,Tags
Tag_Acc_M14,M14专用,Tags
Tag_Acc_Mosin,Mosin-Nagant专用,Tags
Tag_Acc_PP19Bizon,Bizon-2专用,Tags
Tag_Acc_SKS,SKS-45专用,Tags
Tag_SpecialAcc,特殊配件,Tags
Stat_BurstCount,连发数,Properties
Stat_OverrideTriggerMode,开枪模式,Properties
Stat_ColdProtection,寒冷防护,Default
Stat_HeatProtection,炎热防护,Default
Buff_Cold,寒冷,Buffs
Buff_SuperCold,失温,Buffs
Buff_HurtByCold,冻伤,Buffs
Dialog_Cold_1,好冷。,Default
Dialog_Cold_2,冷啊。,Default
Dialog_Cold_3,太冷了。,Default
Dialog_SuperCold_1,不行！要被冻住了！,Default
Dialog_SuperCold_2,我需要更强的抵御寒冷的装备！,Default
Buff_Cold_Desc,感到寒冷，移动能力，射击速度与冰属性抗性都会下降,Buffs
Buff_SuperCold_Desc,体温水平开始低于安全线，运动机能全面下降,Buffs
Buff_HurtByCold_Desc,持续流失生命值，冰属性抗性降低,Buffs
Item_AR_RPD_Normal,RPD,Items
Item_AR_RPD_Normal_Desc,RPK的前身，使用弹鼓供弹，载弹量非常大，火力支援能力不逊于RPK。,Items
Item_AR_RPD_Ice,RPD-凛冬,Items
Item_AR_RPD_Ice_Desc,使用冰霜结晶改造，发射的子弹会变成冰属性。,Items
Item_AR_MK47_Normal,MK-47,Items
Item_AR_MK47_Normal_Desc,结合了AK-47与MF优点的现代枪械，保证了威力的同时，枪械的精度也得到了保证。,Items
Item_ARR_AHBow_Normal,反曲弓,Items
Item_ARR_AHBow_Normal_Desc,弓臂末端向外弯曲，有很好的能量储存与释放效率。在精准度和便携性上的表现都相当不错，非常适合野外环境使用。,Items
Item_ARR_AHBow_Ice,冰原反曲弓,Items
Item_ARR_AHBow_Ice_Desc,改造后可以射出冰属性箭矢的反曲弓，改造的方法看起来就是在弓片上画了一些雪花？！,Items
